Column1,idTweet,fullText,polaridad
1379,1.48E+18,"@oromartv Por favor @mariabrownp sea consciente!! Prioridad hay que darle a la salud de los jóvenes y profesores, no los mandé a clases presenciales, eso es un foco de contagios que incrementará grandemente los casos @LassoGuillermo @ABorreroVega 
@Educacion_Ec",0
1380,1.48E+18,"@LassoGuillermo Decrépito inepto, siguen despidiendo gente de las instituciones públicas y la empresa privada no contrata. Desastre de país! La gente está condenada!",-1
1381,1.48E+18,Los “periodistas” “independientes” festejan hoy por ser los “Reyes” de la Rosca que encubre a @LassoGuillermo … Festejen HDP..!,0
1382,1.48E+18,"No entiendo cómo un asambleísta que hackea correos electrónicos, forja documentos, pueda llegar a ser presidente de la @FiscalizacionAN 
Quiere decir que @LassoGuillermo lo puso ahí.
CC/ @MashiRafael @ecuarauz @AsambleaEcuador @somos_rc @BancadaUNESec @RC5Oficial https://t.co/iUM8yfTv0f",0
1383,1.48E+18,"@CynthiaViteri6 Lamentable que en GYE y en el Ecuador de @LassoGuillermo @ABorreroVega @DonosoEcuador @nielsolsenp @simoncueva aún no se de un plan de contingencia económico y alivios a los sectores productivos, ante tantas restricciones y empezando enero con una productividad menor al 30%",0
1384,1.48E+18,"@Dradaysyavilesc @elcomerciocom Toda mi familia votamos e hicimos campaña por @LassoGuillermo xque no había otra opción,ahora pierde el apoyo por mantenerse necio en seguir rodeado de ineptos correistas como @mariabrownp que se puede esperar de la peor peste q pudo haber infectado el Ecuador el correismo ",-1
1385,1.48E+18,"Incoherencia total 
Obligan tener clases presenciales en UE @Educacion_Ec
haciendo oídos sordos a permitir 2 semanas de virtualidad por seguridad después de largo feriado
Distrito de educación y otras entidades públicas relacionadas a educación están en teletrabaj
@LassoGuillermo",0
1386,1.48E+18,@Salud_Ec @CapiZapataEC @coequito @LassoGuillermo @ABorreroVega @CorpFavoritaEc @SanLuisShopping https://t.co/NZtkzrdpTu,0
1387,1.48E+18,"Los infocentros en las zonas rurales brindan importante servicio para quienes  no tienen acceso al servicio de internet y/o clases virtuales,el pueblo necesita que sigan funcionando ! #infocentro @mariabrownp @LassoGuillermo @Telecom_Ec",0
1388,1.48E+18,"@oromartv Ministra @mariabrownp, está tomando una mala decisión al pretender reactivar las clases, lo único que lograra es que haya una nueva ola de contagios en el país @LassoGuillermo deberían pensar mejor esa decisión y primero vacunar a toda la población @ABorreroVega @Salud_Ec",-1
1389,1.48E+18,@LassoGuillermo Padre de la mentira paga el iva a las personas con discapacidad paga a los jubilados por discapacidad del magisterio de El Oro su liquidación el corrupto de correa pagaba puntualmente no hay medicinas en el iess machala gobierno de la vergüenza irresponsable pésimos asesores,-1
1390,1.48E+18,@LassoGuillermo por favor mas agilidad en los créditos,0
1391,1.48E+18,"@mabe_santos @LaPosta_Ecu @LassoGuillermo @Municipio_Manta @agustinintriago @ObrasPublicasEc Es q también podíamos hablar cuando en la década perdida sus familiares y amigos q murieron en el terremoto que asistí, y dimos nuestro contingente de manera inmediata como rescatistas luego les usaron e hicieron mil chanchullos. Así que le auguro, ojalá no muera nadie en esa vía",0
1392,1.48E+18,#ATENCION #URGENTE #Ecuador Presidente @CONAIE_Ecuador @LeonidasIzaSal1 anuncia enfrentamiento contra actitudes de presidente @LassoGuillermo https://t.co/iM8L4y9gZ1,0
1393,1.48E+18,"Nos están robando $30.000 millones en #Lurimagua.
@LassoGuillermo pareles el carro. https://t.co/SgNPl38LMm",-1
1394,1.48E+18,@LassoGuillermo Tren rápido de Loja a Tulcán y exportar usando el puerto de Barranquilla. Cada barco cobra 600 mil dólares por pasar por Panamá https://t.co/Jdf2GM1M5A,0
1395,1.48E+18,"Este tuit tiene más comentarios que likes y RT juntos.
Y la mayoría comentarios negativos sobre el #GobiernoDelEncuentro @LassoGuillermo en conclusión tiene un PÉSIMO gobierno. 
A mejorar las cosas yaaa! https://t.co/lKUXXkmte5",0
1396,1.48E+18,@oromartv La salud de los estudiantes debería ser su prioridad ministra @mariabrownp y hora por su culpa y su insistencia del llamado a clases presenciales estamos viviendo una emergencia con los contagios. @LassoGuillermo tome cartas en el asunto @ABorreroVega @XimenaGarzon11,0
1397,1.48E+18,"@oromartv Con estas estadística es una verdadera locura el llamado a clases que está haciendo @mariabrownp, pone en peligro a nuestros niños, para eso existen muchas formas de educación a distancia @ABorreroVega, @LassoGuillermo, puede traer muchas muertes y dolor
@Salud_Ec
@Educacion_Ec",0
1398,1.48E+18,"Feliz día a las roscas,la de Alisaman y los 40 turcones la big rosca de @LassoGuillermo ,la de @mariapaularomo la de los periodistas sobretodo la mini rosca de los Vera,la rosca de los DP encabezada por Verdesoto, la rosca de la fiscalía, la de la corte de justicia y demás roscas",0
1399,1.48E+18,"La fuerza Económica para los Ecuatorianos Frente al Mundo es poner Una Charola de Caramelos ? lo más profundo de la Médiocridad del presidente @LassoGuillermo y del Gerente de @BanEcuadorBP pregunte al Señor salem ,si el grupo Económico de la familia trabaja con 500 o 5000 https://t.co/nYkHig3g1E",0
1400,1.48E+18,@karynaarteaga @LassoGuillermo Que cuento meteran ennel 2025 cuando vallan por la 15 dosis de vacunas? Seguro salen fanaticos a defender las vacunas. El negocio del Soglo. Por que las farmaceuticas no las regalan.,0
1401,1.48E+18,"@JeanineAnez Usted estuvo con la Biblia en mano! Victimizarse, como los miserables de @Lenin y ahora @LassoGuillermo en mi patria! Fascistas de piel oscura!",0
1402,1.48E+18,@AngelTipantuna @LassoGuillermo No quieres que te adopten también? https://t.co/CrVD61rV3o,0
1403,1.48E+18,"@oromartv @mariabrownp no me parece que pretendas reactivar las clases sin haber vacunado al 100% de la población, están exponiendo a los niños y jóvenes, @LassoGuillermo @ABorreroVega no respalden está decisión, piensen mejor @Educacion_Ec",0
1404,1.48E+18,"Informes jurídicos de la Enami, el Ministerio de Energía y la Secretaria Jurídica de la Presidencia coinciden en que, en los actuales términos, la asociación con Codelco para explotar Llurimagua es perjudicial para el país. 
@LassoGuillermo @gabrielboric 
https://t.co/8cKb1qlEDh",0
1405,1.48E+18,@MoniPalaciosZ @LassoGuillermo O Correa con el dinero que tiene en China.,0
1406,1.48E+18,"@joffrecampana @alexismoncayo @LassoGuillermo @NicolasMaduro @gabrielboric El Presidente junto con su thinking tank  (pasaron 10 años pensando) sin conocer el verdadero pais. Se encerraron en su  tanque ,por eso los de ese grupo producen barbaridades. No se les puede pedir mas. lo malo de esto que manejan la cosa publica que tanto odian.",0
1407,1.48E+18,"@CarlosToisan06 @GustavoManriq_M @LassoGuillermo @Primicias @eluniversocom @revistaPlanV @BiodiversidadAN Ya estan hablando de transferir los derechos de #Llurimagua a Codelco.
Son $30.000 millones de dólares que les quieren regalar con Dead Lock.

Los autores  trabajaban para el gobierno ecuatoriano y ahora trabajan para Codelco y la Cámara Chileno-Ecuatoriana
@LassoGuillermo",0
1408,1.48E+18,@Educacion_Ec @mariabrownp @teleamazonasec Que se puede esperar si tiene de asesora a Rafaela Hurtado que hizo una gestión deficiente en una entidad de educación superior en el gobierno de Lenin Moreno. @LassoGuillermo,0
1409,1.48E+18,"Produce lástima el hecho que @LassoGuillermo haya quitado el rol protagónico de @ABorreroVega, una gestión impecable, llena de aciertos, recapacite Presidente, no quede en la soledad del poder rodeado de esbirros #RedDeTuiterosDemocraticos #LassoCumple #Ecuador",0
1410,1.48E+18,"@VillaFernando_ @brisipin @LassoGuillermo @ContraloriaECU @CNEL_EP @GoberManabi La debida diligencia es fundamental en los sistemas de gestión anti soborno… las buenas prácticas (ISO37001) están ahí, solo hace falta aplicarlas",0
1411,1.48E+18,@jlaloca001 @LassoGuillermo Así es la publicidad falsa todo es pura foto estoy convencido que para mañana ya no habrá tal propaganda como pasa con los hospitales y todas las faldas promesas durante estos 8 meses de gestión,0
1412,1.48E+18,"La historia está escrita,los educadores de Zona 8 reconocemos la brillante gestión de @YeceniaLimon al frente de educación distrito Guayaquil.
@LassoGuillermo @guido_chiriboga @panchojimenezs @JuanPHidalgoC @mariabrownp https://t.co/sSEd6caeHi",0
1413,1.48E+18,@paulitoemelec @LassoGuillermo Todo es verdad zaruma se hunde por falta de gestión de la alcaldía no nos tapemos los ojos,0
1414,1.48E+18," #EnVIVO | En #PuntoNoticias Primera Emisión, el politólogo @OswaldoMoreno analiza las encuestas sobre la gestión de @LassoGuillermo.
 ""El punto de inflexión es el tiempo en el que la popularidad del Presidente ha sufrido un bajón"".  https://t.co/GYta2rnuD7",0
1415,1.48E+18,"@Guillogl @LuisAlmeidaM @Ricardo_Vanegas @VillaFernando_ @LassoGuillermo @Guillogl yo recuerdo que una vez me comentaste que Marcos Lopez te llamo para defender la gestión ""de Anchundia y Murillo"", será que formó parte de esta banda de corrupción",0
1416,1.48E+18,"Qué bien el Presidente @LassoGuillermo! Deja claro al Alcalde de Zaruma que él era el encargado de levantar la voz en la minería ilegal y que “su gestión deja mucho que desear”, porque no actuó desde hace 6 años que está en la Alcaldía! #ZarumaAccionesInmediatas",0
1417,1.48E+18,@Micc_Ec El presidente @LassoGuillermo está desesperado por su pésima gestión cada vez hace y dice más ridículeces por querer mejorar su imágen  https://t.co/4MAkRDf3AR,0
1418,1.48E+18,"¡El éxito de tu gestión, sin duda, es el éxito de todos los ecuatorianos @juancaholguin! 
¡Más Ecuador en el mundo !
¡Felicidades!  https://t.co/8spYNQAMGF",0
1419,1.48E+18,"Casi el 60% de ecuatorianos califica de forma NEGATIVA la gestión del presidente @LassoGuillermo, según una encuesta de @PerfilesOpinion reaizada en Quito, Guayaquil, Cuenca y Manta https://t.co/EFuXPxNiSH",0
1420,1.48E+18,"@maribel22661891 @LassoGuillermo @ABorreroVega Pero eso fue gestión de Lasso y no de Borrero, la ministra de salud estuvo más al frente que Borrero, al César lo que es del César, yo no soy correista, pero tampoco voy a aplaudir a gente que no ha hecho nada por salud",-1
1421,1.48E+18,@EsparzaHipolito @guido_chiriboga @LassoGuillermo @CREOEcuador @jovenesCREO @BancadaAN_EC @MAURICIOSALEM72 @DonosoEcuador @XimenaGarzon11 @pradojj @GustavoManriq_M Busco Trabajo: Soy Tecnólogo en Secretariado en Gerencia (SECAP-Ibarra); Lcdo. Docencia en Secretariado (UTN-Ibarra); Diplomado Superior y Magíster en Pedagogía (UTPL) Diplomado en Gestión Educativa (Politécnica de Colombia) Mayor Inf. 0997798586 terranova-80@hotmail.com,0
1422,1.48E+18,@guido_chiriboga @LassoGuillermo @CREOEcuador @jovenesCREO @BancadaAN_EC @MAURICIOSALEM72 @DonosoEcuador @XimenaGarzon11 @pradojj @GustavoManriq_M Busco Trabajo: Soy Tecnólogo en Secretariado en Gerencia (SECAP-Ibarra); Lcdo. Docencia en Secretariado (UTN-Ibarra); Diplomado Superior y Magíster en Pedagogía (UTPL) Diplomado en Gestión Educativa (Politécnica de Colombia) Mayor Inf. 0997798586 terranova-80@hotmail.com,0
1423,1.48E+18,"@ricuesta @LassoGuillermo @tctelevision Por cierto felicito a Ud 
@ricuesta por su buena gestión como gerente en @tctelevision. De alguna forma le está haciendo que TC vuelva a ser un canal con una mejor programación como fue antes de la incautacion.
En cambio que se sabe de Gamavisión los Alvarado lo quebraron al 100%",1
1424,1.48E+18,"@ErmelRosario chuta casi me da un paro cardiaco pense que ese hijo de la gran pu/&amp;% de @LassoGuillermo tiene buena gestión pero leí mal tiene una mala gestión y solo tiene el 3,7% imagínense con @JAIMENEBOT la misma tracalada del mismo porcentaje y los mismo pendejos perdedores",-1
1425,1.48E+18,@_Aristeguieta @LassoGuillermo Muy buen trabajo.. Excelente gestion en beneficio de nuestro país. Provincia y ciudad.. Juntos con mirtha y nuestro presidente gullermo lasso avanzaremos hacia un nuevo ECUADOR ,1
1426,1.48E+18,"Mantener la concesión de la vía Santo Domingo - Alóag a Hidalgo &amp; Hidalgo es una locura. La vía está totalmente descuidada, la circulación es un caos y la compañía está totalmente desprestigiada nacional e internacionalmente, cero gestión financiera posible. @LassoGuillermo",0
1427,1.48E+18,"@EducacionZ8_Ec @YeceniaLimon @CinthyaGame @sebsalnic @goberguayasec @Presidencia_Ec Reconocemos la labor de una educadora a carta cabal, excelente gestión, respaldamos cada acción... @LassoGuillermo  @guido_chiriboga @panchojimenezs @JuanPHidalgoC",0
1428,1.48E+18,@EspiBarce @LassoGuillermo Todo es gestión @aquilesalvarez @AlfaroMoreno vamos que si se puede!,1
1429,1.48E+18,"#AccionesPorZaruma | La ministra @MaElenaMachuca participa de la reunión virtual del #CoeNacional, liderada por el presidente @LassoGuillermo, para la evaluación de las acciones del #GobiernoDelEncuentro en la gestión de la emergencia en la ciudad de Zaruma.

#JuntosLoLogramos https://t.co/4sArBeqD9v",0
1430,1.48E+18,@DonosoEcuador @JuanPHidalgoC @LassoGuillermo Felicitaciones @DonosoEcuador por su excelente gestión en el ministerio de trabajo. Éxitos,1
1431,1.48E+18,@carlosrojasecu @LassoGuillermo Hasta el presidente @LassoGuillermo sabe que es muy mala la gestión de este señor ya que #Zaruma necesita alguien que de respuesta ¡fuera alcalde @JhansyL! https://t.co/emy8DfZqTC,-1
1432,1.48E+18,"Casi 60 % de los consultados por @PerfilesOpinion califican como mala y muy mala la gestión del Presidente @LassoGuillermo, esto en año preelectoral y antes de cumplir Sus primeros 12 meses en funciones. https://t.co/XH8sZZBiba",-1
1433,1.48E+18,@DonosoEcuador @MinTrabajoEc @LassoGuillermo @ComunicacionEc RL MINISTERIO DEL TRABAJO DEBERÍA PRONUNCIARCE RESPECTO DE LA VALIDACIÓN DEL CERTIFICADO DEL IESS  ES POR LÓGICA TRABAJEN PENSANDO EN LA GENTE @LassoGuillermo @XimenaGarzon11 la gestión debe ser mancomunada para que funcione!!! Por Dios !!! Basta de política,0
1434,1.48E+18,"@LassoGuillermo @InclusionEc deuda telefónica, jamás notificaron durante 12 años. CNT NUNCA realizó gestión imputada a herederos de nuestra madre fallecida. Incremento del 285% por interés, DEUDA PRESCRITA. DESINTERÉS AUTORIDADES.",0
1435,1.48E+18,"@ComunicacionEc @LassoGuillermo @InclusionEc @Riesgos_Ec @RecNaturalesEC @DefensaEc @MinGobiernoEc @ViviendaEc @Ambiente_Ec @cee_ec deuda telefónica, jamás notificaron durante 12 años. CNT NUNCA realizó gestión imputada a herederos de nuestra madre fallecida. Incremento del 285% por interés, DEUDA PRESCRITA. DESINTERÉS AUTORIDADES.",0
1436,1.48E+18,"@Pablovasquezpar La mayoría del periodismo oculta todo lo que está pasando realmente en el país, los robos, las faltas de medicina, todo por la mala gestión de la basura de @LassoGuillermo #LassoEsUnFracasso",-1
1437,1.48E+18,"@VillaFernando_ @LassoGuillermo @ContraloriaECU @CNEL_EP @GoberManabi Ya no se que pensar de Lasso, y si es o se hace, y se esta burlando de los ciudadanos que depositaron confianza en su gestion. Chucha que este Pais no cambia.",0
1438,1.48E+18,@TereCOPRA @VictorEstupia20 @LassoGuillermo O sea solo se emite criterios con voluntad popular? Sabía usted que el 70 % de los ecuatorianos desaprueba la gestión de este gobierno? Bueno gestión no ha hecho ninguna,-1
1439,1.48E+18,@_Aristeguieta @LassoGuillermo Excelente gestión @_Aristeguieta ,0
1440,1.48E+18,"@JosCard04 @Cromaclictv1 @LassoGuillermo @JhansyL La única gestión que ha tenido el famoso alcalde @JhansyL es el de la minería ilegal, por eso nuestra #Zaruma ahora está destruida ¡Fuera alcalde @JhansyL ! https://t.co/PBVk602AN2",0
